,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
513,Larynx,Female,39.3,,,Black or African American,LA,,1999
514,Larynx,Female,36.5,,,Black or African American,LA,,2000
515,Larynx,Female,39.9,,,Black or African American,LA,,2001
516,Larynx,Female,39.2,,,Black or African American,LA,,2002
517,Larynx,Female,41.8,,,Black or African American,LA,,2003
518,Larynx,Female,40.7,,,Black or African American,LA,,2004
519,Larynx,Female,42.4,,,Black or African American,LA,,2005
520,Larynx,Female,45.3,,,Black or African American,LA,,2006
521,Larynx,Female,47.6,,,Black or African American,LA,,2007
522,Larynx,Female,45.7,,,Black or African American,LA,,2008
523,Larynx,Female,47.4,,,Black or African American,LA,,2009
524,Larynx,Female,47.1,,,Black or African American,LA,,2010
525,Larynx,Female,46.4,,,Black or African American,LA,,2011
526,Larynx,Female,47.1,,,Black or African American,LA,,2012
527,Larynx,Female,45.4,,,Black or African American,LA,,2013
528,Larynx,Female,48.2,,,Black or African American,LA,,2014
529,Larynx,Female,45.3,,,Black or African American,LA,,2015
530,Larynx,Female,46.891967721174666,,,Black or African American,LA,,2016
531,Larynx,Female,21.206950602418967,,,Black or African American,LA,,2017
532,Larynx,Female,5.950962268396183,,,Black or African American,LA,,2018
533,Larynx,Female,0.0,,,Black or African American,LA,,2019
534,Larynx,Female,0.0,,,Black or African American,LA,,2020
535,Larynx,Female,0.0,,,Black or African American,LA,,2021
536,Larynx,Female,0.0,,,Black or African American,LA,,2022
537,Larynx,Female,0.0,,,Black or African American,LA,,2023
538,Larynx,Female,0.0,,,Black or African American,LA,,2024
539,Larynx,Female,0.0,,,Black or African American,LA,,2025
540,Larynx,Male,87.8,,,White,CT,,1999
541,Larynx,Male,84.0,,,White,CT,,2000
542,Larynx,Male,88.8,,,White,CT,,2001
543,Larynx,Male,86.9,,,White,CT,,2002
544,Larynx,Male,87.6,,,White,CT,,2003
545,Larynx,Male,85.2,,,White,CT,,2004
546,Larynx,Male,82.9,,,White,CT,,2005
547,Larynx,Male,83.5,,,White,CT,,2006
548,Larynx,Male,82.7,,,White,CT,,2007
549,Larynx,Male,87.0,,,White,CT,,2008
550,Larynx,Male,80.6,,,White,CT,,2009
551,Larynx,Male,81.3,,,White,CT,,2010
552,Larynx,Male,85.0,,,White,CT,,2011
553,Larynx,Male,79.8,,,White,CT,,2012
554,Larynx,Male,82.6,,,White,CT,,2013
555,Larynx,Male,82.7,,,White,CT,,2014
556,Larynx,Male,77.1,,,White,CT,,2015
557,Larynx,Male,82.25735417620744,,,White,CT,,2016
558,Larynx,Male,96.90103808878293,,,White,CT,,2017
559,Larynx,Male,78.32260436857612,,,White,CT,,2018
560,Larynx,Male,63.29807708705011,,,White,CT,,2019
561,Larynx,Male,94.42400581660212,,,White,CT,,2020
562,Larynx,Male,5.355156808277787,,,White,CT,,2021
563,Larynx,Male,86.65527598395634,,,White,CT,,2022
564,Larynx,Male,4.21322467120531,,,White,CT,,2023
565,Larynx,Male,40.15162278667039,,,White,CT,,2024
566,Larynx,Male,58.34384589112475,,,White,CT,,2025
567,Larynx,Male,75.8,,,White,NE,,1999
568,Larynx,Male,76.4,,,White,NE,,2000
569,Larynx,Male,79.7,,,White,NE,,2001
570,Larynx,Male,79.7,,,White,NE,,2002
571,Larynx,Male,78.2,,,White,NE,,2003
572,Larynx,Male,89.6,,,White,NE,,2004
573,Larynx,Male,81.6,,,White,NE,,2005
574,Larynx,Male,81.5,,,White,NE,,2006
575,Larynx,Male,81.6,,,White,NE,,2007
576,Larynx,Male,74.1,,,White,NE,,2008
577,Larynx,Male,73.0,,,White,NE,,2009
578,Larynx,Male,75.0,,,White,NE,,2010
579,Larynx,Male,74.1,,,White,NE,,2011
580,Larynx,Male,78.4,,,White,NE,,2012
581,Larynx,Male,78.7,,,White,NE,,2013
582,Larynx,Male,77.1,,,White,NE,,2014
583,Larynx,Male,73.8,,,White,NE,,2015
584,Larynx,Male,70.97726659958738,,,White,NE,,2016
585,Larynx,Male,17.491203885709908,,,White,NE,,2017
586,Larynx,Male,10.173882621598576,,,White,NE,,2018
587,Larynx,Male,5.316877702967156,,,White,NE,,2019
588,Larynx,Male,52.29093685423511,,,White,NE,,2020
589,Larynx,Male,55.74467769018239,,,White,NE,,2021
590,Larynx,Male,29.06921181325758,,,White,NE,,2022
591,Larynx,Male,9.615260497483636,,,White,NE,,2023
592,Larynx,Male,0.0,,,White,NE,,2024
593,Larynx,Male,0.0,,,White,NE,,2025
594,Lung,Male,,12.6,,White,FL,,1999
595,Lung,Male,,13.0,,White,FL,,2000
596,Lung,Male,,12.5,,White,FL,,2001
597,Lung,Male,,11.6,,White,FL,,2002
598,Lung,Male,,12.0,,White,FL,,2003
599,Lung,Male,,11.2,,White,FL,,2004
600,Lung,Male,,11.3,,White,FL,,2005
601,Lung,Male,,10.6,,White,FL,,2006
602,Lung,Male,,10.4,,White,FL,,2007
603,Lung,Male,,9.8,,White,FL,,2008
604,Lung,Male,,10.3,,White,FL,,2009
605,Lung,Male,,10.3,,White,FL,,2010
606,Lung,Male,,9.9,,White,FL,,2011
607,Lung,Male,,9.4,,White,FL,,2012
608,Lung,Male,,9.3,,White,FL,,2013
609,Lung,Male,,9.5,,White,FL,,2014
610,Lung,Male,,8.7,,White,FL,,2015
611,Lung,Male,,8.336404485487911,,White,FL,,2016
612,Lung,Male,,2.109077520808407,,White,FL,,2017
613,Lung,Male,,5.05358201746718,,White,FL,,2018
614,Lung,Male,,5.1153622199633535,,White,FL,,2019
615,Lung,Male,,0.0,,White,FL,,2020
616,Lung,Male,,0.0,,White,FL,,2021
617,Lung,Male,,2.0287461632711183,,White,FL,,2022
618,Lung,Male,,1.5783803764926507,,White,FL,,2023
619,Lung,Male,,0.0,,White,FL,,2024
620,Lung,Male,,0.0,,White,FL,,2025
621,Lung,Female,,2.0,,White,NC,,1999
622,Lung,Female,,1.7,,White,NC,,2000
623,Lung,Female,,2.1,,White,NC,,2001
624,Lung,Female,,1.5,,White,NC,,2002
625,Lung,Female,,2.0,,White,NC,,2003
626,Lung,Female,,2.3,,White,NC,,2004
627,Lung,Female,,2.0,,White,NC,,2005
628,Lung,Female,,2.4,,White,NC,,2006
629,Lung,Female,,1.8,,White,NC,,2007
630,Lung,Female,,2.2,,White,NC,,2008
631,Lung,Female,,1.9,,White,NC,,2009
632,Lung,Female,,2.1,,White,NC,,2010
633,Lung,Female,,2.3,,White,NC,,2011
634,Lung,Female,,2.5,,White,NC,,2012
635,Lung,Female,,2.4,,White,NC,,2013
636,Lung,Female,,1.9,,White,NC,,2014
637,Lung,Female,,2.2,,White,NC,,2015
638,Lung,Female,,2.0588485437226742,,White,NC,,2016
639,Lung,Female,,2.3205914046318252,,White,NC,,2017
640,Lung,Female,,1.3080317609064651,,White,NC,,2018
641,Lung,Female,,2.735966649972017,,White,NC,,2019
642,Lung,Female,,0.8559152389791804,,White,NC,,2020
643,Lung,Female,,2.269751496171486,,White,NC,,2021
644,Lung,Female,,0.0,,White,NC,,2022
645,Lung,Female,,2.5854848692657875,,White,NC,,2023
646,Lung,Female,,0.0,,White,NC,,2024
647,Lung,Female,,3.7943812867445863,,White,NC,,2025
648,Larynx,Male,77.1,,,White,NH,,1999
649,Larynx,Male,77.6,,,White,NH,,2000
650,Larynx,Male,74.3,,,White,NH,,2001
651,Larynx,Male,74.0,,,White,NH,,2002
652,Larynx,Male,75.8,,,White,NH,,2003
653,Larynx,Male,81.8,,,White,NH,,2004
654,Larynx,Male,81.7,,,White,NH,,2005
655,Larynx,Male,77.2,,,White,NH,,2006
656,Larynx,Male,84.3,,,White,NH,,2007
657,Larynx,Male,85.2,,,White,NH,,2008
658,Larynx,Male,84.3,,,White,NH,,2009
659,Larynx,Male,86.3,,,White,NH,,2010
660,Larynx,Male,85.6,,,White,NH,,2011
661,Larynx,Male,79.8,,,White,NH,,2012
662,Larynx,Male,84.6,,,White,NH,,2013
663,Larynx,Male,82.6,,,White,NH,,2014
664,Larynx,Male,86.0,,,White,NH,,2015
665,Larynx,Male,87.23192973738169,,,White,NH,,2016
666,Larynx,Male,49.150059270604,,,White,NH,,2017
667,Larynx,Male,59.39165066624522,,,White,NH,,2018
668,Larynx,Male,20.21409732048093,,,White,NH,,2019
669,Larynx,Male,39.3132179862489,,,White,NH,,2020
670,Larynx,Male,28.728659979715232,,,White,NH,,2021
671,Larynx,Male,8.135022875130959,,,White,NH,,2022
672,Larynx,Male,23.375516684412325,,,White,NH,,2023
673,Larynx,Male,6.865962666081343,,,White,NH,,2024
674,Larynx,Male,6.373991278407602,,,White,NH,,2025
675,Lung,Female,,2.0,,White,NY,,1999
676,Lung,Female,,2.2,,White,NY,,2000
677,Lung,Female,,2.2,,White,NY,,2001
678,Lung,Female,,1.9,,White,NY,,2002
679,Lung,Female,,2.0,,White,NY,,2003
680,Lung,Female,,1.8,,White,NY,,2004
681,Lung,Female,,2.2,,White,NY,,2005
682,Lung,Female,,2.1,,White,NY,,2006
683,Lung,Female,,1.9,,White,NY,,2007
684,Lung,Female,,2.2,,White,NY,,2008
685,Lung,Female,,2.1,,White,NY,,2009
686,Lung,Female,,1.8,,White,NY,,2010
687,Lung,Female,,1.6,,White,NY,,2011
688,Lung,Female,,1.8,,White,NY,,2012
689,Lung,Female,,1.7,,White,NY,,2013
690,Lung,Female,,1.9,,White,NY,,2014
691,Lung,Female,,1.8,,White,NY,,2015
692,Lung,Female,,1.7082506822261112,,White,NY,,2016
693,Lung,Female,,0.9710238860260404,,White,NY,,2017
694,Lung,Female,,1.4248167881086649,,White,NY,,2018
695,Lung,Female,,0.8076698866156877,,White,NY,,2019
696,Lung,Female,,0.808183564822728,,White,NY,,2020
697,Lung,Female,,0.5207026539927648,,White,NY,,2021
698,Lung,Female,,0.2912692417811202,,White,NY,,2022
699,Lung,Female,,0.31595917977127885,,White,NY,,2023
700,Lung,Female,,0.21279341886596265,,White,NY,,2024
701,Lung,Female,,0.11882892343564545,,White,NY,,2025
702,Lung,Male,,8.5,,White,MA,,1999
703,Lung,Male,,8.5,,White,MA,,2000
704,Lung,Male,,6.8,,White,MA,,2001
705,Lung,Male,,7.5,,White,MA,,2002
706,Lung,Male,,7.7,,White,MA,,2003
707,Lung,Male,,7.5,,White,MA,,2004
708,Lung,Male,,7.5,,White,MA,,2005
709,Lung,Male,,8.0,,White,MA,,2006
710,Lung,Male,,6.7,,White,MA,,2007
711,Lung,Male,,6.7,,White,MA,,2008
712,Lung,Male,,8.3,,White,MA,,2009
713,Lung,Male,,6.9,,White,MA,,2010
714,Lung,Male,,6.2,,White,MA,,2011
715,Lung,Male,,6.3,,White,MA,,2012
716,Lung,Male,,7.8,,White,MA,,2013
717,Lung,Male,,7.1,,White,MA,,2014
718,Lung,Male,,7.0,,White,MA,,2015
719,Lung,Male,,5.418626052491655,,White,MA,,2016
720,Lung,Male,,7.954015432927662,,White,MA,,2017
721,Lung,Male,,10.109794361844543,,White,MA,,2018
722,Lung,Male,,8.859416369927116,,White,MA,,2019
723,Lung,Male,,2.8045967820393063,,White,MA,,2020
724,Lung,Male,,8.844416932815738,,White,MA,,2021
725,Lung,Male,,0.0,,White,MA,,2022
726,Lung,Male,,10.718750256582553,,White,MA,,2023
727,Lung,Male,,0.0,,White,MA,,2024
728,Lung,Male,,10.916999899057958,,White,MA,,2025
729,Lung,Male,,9.0,,Black or African American,SC,,1999
730,Lung,Male,,10.8,,Black or African American,SC,,2000
731,Lung,Male,,10.9,,Black or African American,SC,,2001
732,Lung,Male,,9.4,,Black or African American,SC,,2002
733,Lung,Male,,12.8,,Black or African American,SC,,2003
734,Lung,Male,,12.8,,Black or African American,SC,,2004
735,Lung,Male,,10.5,,Black or African American,SC,,2005
736,Lung,Male,,11.0,,Black or African American,SC,,2006
737,Lung,Male,,10.1,,Black or African American,SC,,2007
738,Lung,Male,,11.7,,Black or African American,SC,,2008
739,Lung,Male,,11.1,,Black or African American,SC,,2009
740,Lung,Male,,13.3,,Black or African American,SC,,2010
741,Lung,Male,,11.3,,Black or African American,SC,,2011
742,Lung,Male,,8.5,,Black or African American,SC,,2012
743,Lung,Male,,10.6,,Black or African American,SC,,2013
744,Lung,Male,,10.7,,Black or African American,SC,,2014
745,Lung,Male,,10.6,,Black or African American,SC,,2015
746,Lung,Male,,11.537965582746141,,Black or African American,SC,,2016
747,Lung,Male,,8.454504558660114,,Black or African American,SC,,2017
748,Lung,Male,,8.610075830909691,,Black or African American,SC,,2018
749,Lung,Male,,8.12398049571507,,Black or African American,SC,,2019
750,Lung,Male,,9.028343578757235,,Black or African American,SC,,2020
751,Lung,Male,,4.642343322782572,,Black or African American,SC,,2021
752,Lung,Male,,3.843275330710746,,Black or African American,SC,,2022
753,Lung,Male,,3.312199775816958,,Black or African American,SC,,2023
754,Lung,Male,,3.2757007863868397,,Black or African American,SC,,2024
755,Lung,Male,,3.3456400031474747,,Black or African American,SC,,2025
756,Lung,Male,,5.9,,White,WA,,1999
757,Lung,Male,,5.4,,White,WA,,2000
758,Lung,Male,,6.1,,White,WA,,2001
759,Lung,Male,,4.0,,White,WA,,2002
760,Lung,Male,,4.2,,White,WA,,2003
761,Lung,Male,,5.2,,White,WA,,2004
762,Lung,Male,,5.5,,White,WA,,2005
763,Lung,Male,,5.2,,White,WA,,2006
764,Lung,Male,,5.0,,White,WA,,2007
765,Lung,Male,,5.1,,White,WA,,2008
766,Lung,Male,,5.0,,White,WA,,2009
767,Lung,Male,,4.8,,White,WA,,2010
768,Lung,Male,,5.4,,White,WA,,2011
769,Lung,Male,,5.1,,White,WA,,2012
770,Lung,Male,,4.4,,White,WA,,2013
771,Lung,Male,,4.9,,White,WA,,2014
772,Lung,Male,,4.8,,White,WA,,2015
773,Lung,Male,,4.718487101723522,,White,WA,,2016
774,Lung,Male,,2.8662019468186006,,White,WA,,2017
775,Lung,Male,,5.298579706789763,,White,WA,,2018
776,Lung,Male,,2.4060871685596346,,White,WA,,2019
777,Lung,Male,,2.333069694429813,,White,WA,,2020
778,Lung,Male,,3.132889107689389,,White,WA,,2021
779,Lung,Male,,0.4034195020052467,,White,WA,,2022
780,Lung,Male,,1.431939892871963,,White,WA,,2023
781,Lung,Male,,1.9561638567547648,,White,WA,,2024
782,Lung,Male,,0.0,,White,WA,,2025
783,Larynx,Female,80.3,,,White,KY,,1999
784,Larynx,Female,83.0,,,White,KY,,2000
785,Larynx,Female,85.2,,,White,KY,,2001
786,Larynx,Female,88.0,,,White,KY,,2002
787,Larynx,Female,88.7,,,White,KY,,2003
788,Larynx,Female,90.2,,,White,KY,,2004
789,Larynx,Female,95.4,,,White,KY,,2005
790,Larynx,Female,95.9,,,White,KY,,2006
791,Larynx,Female,97.8,,,White,KY,,2007
792,Larynx,Female,101.8,,,White,KY,,2008
793,Larynx,Female,99.9,,,White,KY,,2009
794,Larynx,Female,104.1,,,White,KY,,2010
795,Larynx,Female,103.3,,,White,KY,,2011
796,Larynx,Female,103.5,,,White,KY,,2012
797,Larynx,Female,104.3,,,White,KY,,2013
798,Larynx,Female,106.0,,,White,KY,,2014
799,Larynx,Female,106.5,,,White,KY,,2015
800,Larynx,Female,107.79703948231712,,,White,KY,,2016
801,Larynx,Female,63.18013409075699,,,White,KY,,2017
802,Larynx,Female,11.141313691254844,,,White,KY,,2018
803,Larynx,Female,0.0,,,White,KY,,2019
804,Larynx,Female,0.0,,,White,KY,,2020
805,Larynx,Female,0.0,,,White,KY,,2021
806,Larynx,Female,0.0,,,White,KY,,2022
807,Larynx,Female,0.0,,,White,KY,,2023
808,Larynx,Female,0.0,,,White,KY,,2024
809,Larynx,Female,5.650866040955847,,,White,KY,,2025
810,Lung,Male,,7.1,,White,ME,,1999
811,Lung,Male,,8.1,,White,ME,,2000
812,Lung,Male,,7.9,,White,ME,,2001
813,Lung,Male,,7.5,,White,ME,,2002
814,Lung,Male,,7.9,,White,ME,,2003
815,Lung,Male,,8.7,,White,ME,,2004
816,Lung,Male,,9.6,,White,ME,,2005
817,Lung,Male,,10.0,,White,ME,,2006
818,Lung,Male,,8.9,,White,ME,,2007
819,Lung,Male,,7.9,,White,ME,,2008
820,Lung,Male,,10.2,,White,ME,,2009
821,Lung,Male,,7.0,,White,ME,,2010
822,Lung,Male,,8.3,,White,ME,,2011
823,Lung,Male,,10.2,,White,ME,,2012
824,Lung,Male,,8.1,,White,ME,,2013
825,Lung,Male,,9.6,,White,ME,,2014
826,Lung,Male,,7.7,,White,ME,,2015
827,Lung,Male,,7.715679975259711,,White,ME,,2016
828,Lung,Male,,7.456847324567355,,White,ME,,2017
829,Lung,Male,,6.170273574628805,,White,ME,,2018
830,Lung,Male,,2.9621916288733767,,White,ME,,2019
831,Lung,Male,,8.025697724890009,,White,ME,,2020
832,Lung,Male,,0.0,,White,ME,,2021
833,Lung,Male,,5.249081915648796,,White,ME,,2022
834,Lung,Male,,1.6036917685608645,,White,ME,,2023
835,Lung,Male,,0.0,,White,ME,,2024
836,Lung,Male,,9.166365808391069,,White,ME,,2025
837,Larynx,Male,95.0,,,White,TN,,1999
838,Larynx,Male,93.0,,,White,TN,,2000
839,Larynx,Male,96.4,,,White,TN,,2001
840,Larynx,Male,93.2,,,White,TN,,2002
841,Larynx,Male,105.2,,,White,TN,,2003
842,Larynx,Male,117.3,,,White,TN,,2004
843,Larynx,Male,115.1,,,White,TN,,2005
844,Larynx,Male,116.8,,,White,TN,,2006
845,Larynx,Male,109.8,,,White,TN,,2007
846,Larynx,Male,110.3,,,White,TN,,2008
847,Larynx,Male,112.7,,,White,TN,,2009
848,Larynx,Male,111.6,,,White,TN,,2010
849,Larynx,Male,108.5,,,White,TN,,2011
850,Larynx,Male,107.5,,,White,TN,,2012
851,Larynx,Male,113.7,,,White,TN,,2013
852,Larynx,Male,111.9,,,White,TN,,2014
853,Larynx,Male,114.5,,,White,TN,,2015
854,Larynx,Male,112.40835236666707,,,White,TN,,2016
855,Larynx,Male,27.733965289572634,,,White,TN,,2017
856,Larynx,Male,16.80310659513404,,,White,TN,,2018
857,Larynx,Male,19.33828531916201,,,White,TN,,2019
858,Larynx,Male,33.41885543751988,,,White,TN,,2020
859,Larynx,Male,0.0,,,White,TN,,2021
860,Larynx,Male,0.0,,,White,TN,,2022
861,Larynx,Male,0.0,,,White,TN,,2023
862,Larynx,Male,6.227735675605086,,,White,TN,,2024
863,Larynx,Male,4.11997266170501,,,White,TN,,2025
864,Lung,Male,,9.2,,Black or African American,NC,,1999
865,Lung,Male,,10.2,,Black or African American,NC,,2000
866,Lung,Male,,9.0,,Black or African American,NC,,2001
867,Lung,Male,,9.6,,Black or African American,NC,,2002
868,Lung,Male,,8.6,,Black or African American,NC,,2003
869,Lung,Male,,9.9,,Black or African American,NC,,2004
870,Lung,Male,,10.7,,Black or African American,NC,,2005
871,Lung,Male,,10.4,,Black or African American,NC,,2006
872,Lung,Male,,10.2,,Black or African American,NC,,2007
873,Lung,Male,,10.1,,Black or African American,NC,,2008
874,Lung,Male,,9.0,,Black or African American,NC,,2009
875,Lung,Male,,9.5,,Black or African American,NC,,2010
876,Lung,Male,,8.9,,Black or African American,NC,,2011
877,Lung,Male,,9.7,,Black or African American,NC,,2012
878,Lung,Male,,7.0,,Black or African American,NC,,2013
879,Lung,Male,,8.9,,Black or African American,NC,,2014
880,Lung,Male,,9.3,,Black or African American,NC,,2015
881,Lung,Male,,8.96310744490874,,Black or African American,NC,,2016
882,Lung,Male,,4.739868737316269,,Black or African American,NC,,2017
883,Lung,Male,,5.191715234644042,,Black or African American,NC,,2018
884,Lung,Male,,3.2637022507956983,,Black or African American,NC,,2019
885,Lung,Male,,2.8066901396550565,,Black or African American,NC,,2020
886,Lung,Male,,2.2016547638575563,,Black or African American,NC,,2021
887,Lung,Male,,1.21550026528471,,Black or African American,NC,,2022
888,Lung,Male,,0.8746864529028626,,Black or African American,NC,,2023
889,Lung,Male,,0.7534816088453864,,Black or African American,NC,,2024
890,Lung,Male,,0.3512251791519996,,Black or African American,NC,,2025
891,Nasal,Female,,,0.6,White,NC,,1999
892,Nasal,Female,,,0.7,White,NC,,2000
893,Nasal,Female,,,0.6,White,NC,,2001
894,Nasal,Female,,,0.6,White,NC,,2002
895,Nasal,Female,,,0.7,White,NC,,2003
896,Nasal,Female,,,0.7,White,NC,,2004
897,Nasal,Female,,,0.7,White,NC,,2005
898,Nasal,Female,,,0.6,White,NC,,2006
899,Nasal,Female,,,0.8,White,NC,,2007
900,Nasal,Female,,,0.7,White,NC,,2008
901,Nasal,Female,,,0.8,White,NC,,2009
902,Nasal,Female,,,0.6,White,NC,,2010
903,Nasal,Female,,,0.6,White,NC,,2011
904,Nasal,Female,,,0.7,White,NC,,2012
905,Nasal,Female,,,0.8,White,NC,,2013
906,Nasal,Female,,,0.7,White,NC,,2014
907,Nasal,Female,,,0.5,White,NC,,2015
908,Nasal,Female,,,0.6027643064985461,White,NC,,2016
909,Nasal,Female,,,0.6607724897587851,White,NC,,2017
910,Nasal,Female,,,0.7086562153879987,White,NC,,2018
911,Nasal,Female,,,0.5687247182375887,White,NC,,2019
912,Nasal,Female,,,0.0,White,NC,,2020
913,Nasal,Female,,,0.23720054798208676,White,NC,,2021
914,Nasal,Female,,,0.3247232391084105,White,NC,,2022
915,Nasal,Female,,,0.4022293378816979,White,NC,,2023
916,Nasal,Female,,,0.0,White,NC,,2024
917,Nasal,Female,,,0.1614420207811902,White,NC,,2025
918,Larynx,Female,51.2,,,Black or African American,IL,,1999
919,Larynx,Female,44.7,,,Black or African American,IL,,2000
920,Larynx,Female,48.6,,,Black or African American,IL,,2001
921,Larynx,Female,55.7,,,Black or African American,IL,,2002
922,Larynx,Female,55.0,,,Black or African American,IL,,2003
923,Larynx,Female,55.4,,,Black or African American,IL,,2004
924,Larynx,Female,55.5,,,Black or African American,IL,,2005
925,Larynx,Female,60.9,,,Black or African American,IL,,2006
926,Larynx,Female,58.0,,,Black or African American,IL,,2007
927,Larynx,Female,58.8,,,Black or African American,IL,,2008
928,Larynx,Female,62.5,,,Black or African American,IL,,2009
929,Larynx,Female,60.4,,,Black or African American,IL,,2010
930,Larynx,Female,59.0,,,Black or African American,IL,,2011
931,Larynx,Female,66.7,,,Black or African American,IL,,2012
932,Larynx,Female,61.7,,,Black or African American,IL,,2013
933,Larynx,Female,62.9,,,Black or African American,IL,,2014
934,Larynx,Female,66.6,,,Black or African American,IL,,2015
935,Larynx,Female,66.27849545137684,,,Black or African American,IL,,2016
936,Larynx,Female,99.81535332130407,,,Black or African American,IL,,2017
937,Larynx,Female,40.34326549903533,,,Black or African American,IL,,2018
938,Larynx,Female,78.1211952123085,,,Black or African American,IL,,2019
939,Larynx,Female,0.9397429417252,,,Black or African American,IL,,2020
940,Larynx,Female,95.62368746911548,,,Black or African American,IL,,2021
941,Larynx,Female,0.0,,,Black or African American,IL,,2022
942,Larynx,Female,142.43840277644918,,,Black or African American,IL,,2023
943,Larynx,Female,0.0,,,Black or African American,IL,,2024
944,Larynx,Female,240.09493924307617,,,Black or African American,IL,,2025
945,Lung,Male,,7.3,,Black or African American,FL,,1999
946,Lung,Male,,8.7,,Black or African American,FL,,2000
947,Lung,Male,,7.1,,Black or African American,FL,,2001
948,Lung,Male,,6.3,,Black or African American,FL,,2002
949,Lung,Male,,8.2,,Black or African American,FL,,2003
950,Lung,Male,,8.1,,Black or African American,FL,,2004
951,Lung,Male,,7.8,,Black or African American,FL,,2005
952,Lung,Male,,6.9,,Black or African American,FL,,2006
953,Lung,Male,,6.5,,Black or African American,FL,,2007
954,Lung,Male,,6.1,,Black or African American,FL,,2008
955,Lung,Male,,6.7,,Black or African American,FL,,2009
956,Lung,Male,,6.6,,Black or African American,FL,,2010
957,Lung,Male,,4.5,,Black or African American,FL,,2011
958,Lung,Male,,5.2,,Black or African American,FL,,2012
959,Lung,Male,,4.5,,Black or African American,FL,,2013
960,Lung,Male,,4.5,,Black or African American,FL,,2014
